,external_id,name,is_string,is_step,description,metadata
158,NPPAT241:status,NPPAT241 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
159,NPPAT241:planned_status,NPPAT241 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
160,NPPAHE637:count,NPPAHE637 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
161,NPPAHE637:good,NPPAHE637 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
162,NPPAHE637:status,NPPAHE637 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
163,NPPAHE637:planned_status,NPPAHE637 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
164,NPPDT241:count,NPPDT241 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
165,NPPDT241:good,NPPDT241 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
166,NPPDT241:status,NPPDT241 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
167,NPPDT241:planned_status,NPPDT241 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
168,NPPDHE637:count,NPPDHE637 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
169,NPPDHE637:good,NPPDHE637 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
170,NPPDHE637:status,NPPDHE637 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
171,NPPDHE637:planned_status,NPPDHE637 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
172,NPPZT241:count,NPPZT241 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
173,NPPZT241:good,NPPZT241 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
174,NPPZT241:status,NPPZT241 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
175,NPPZT241:planned_status,NPPZT241 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
176,NPPZHE637:count,NPPZHE637 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
177,NPPZHE637:good,NPPZHE637 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
178,NPPZHE637:status,NPPZHE637 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
179,NPPZHE637:planned_status,NPPZHE637 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
180,NPAAT812:count,NPAAT812 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
181,NPAAT812:good,NPAAT812 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
182,NPAAT812:status,NPAAT812 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
183,NPAAT812:planned_status,NPAAT812 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
184,NPADT812:count,NPADT812 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
185,NPADT812:good,NPADT812 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
186,NPADT812:status,NPADT812 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
187,NPADT812:planned_status,NPADT812 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
188,NPAZT812:count,NPAZT812 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
189,NPAZT812:good,NPAZT812 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
190,NPAZT812:status,NPAZT812 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
191,NPAZT812:planned_status,NPAZT812 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
192,NPFACF331:count,NPFACF331 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
193,NPFACF331:good,NPFACF331 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
194,NPFACF331:status,NPFACF331 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
195,NPFACF331:planned_status,NPFACF331 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
196,NPFAD232:count,NPFAD232 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
197,NPFAD232:good,NPFAD232 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
198,NPFAD232:status,NPFAD232 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
199,NPFAD232:planned_status,NPFAD232 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
200,NPFDCF331:count,NPFDCF331 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
201,NPFDCF331:good,NPFDCF331 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
202,NPFDCF331:status,NPFDCF331 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
203,NPFDCF331:planned_status,NPFDCF331 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
204,NPFDD232:count,NPFDD232 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
205,NPFDD232:good,NPFDD232 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
206,NPFDD232:status,NPFDD232 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
207,NPFDD232:planned_status,NPFDD232 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
208,NPFZCF331:count,NPFZCF331 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
209,NPFZCF331:good,NPFZCF331 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
210,NPFZCF331:status,NPFZCF331 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
211,NPFZCF331:planned_status,NPFZCF331 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
212,NPFZD232:count,NPFZD232 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
213,NPFZD232:good,NPFZD232 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
214,NPFZD232:status,NPFZD232 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
215,NPFZD232:planned_status,NPFZD232 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
216,NPFACD474:count,NPFACD474 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
217,NPFACD474:good,NPFACD474 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
218,NPFACD474:status,NPFACD474 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
219,NPFACD474:planned_status,NPFACD474 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
220,NPFASD585:count,NPFASD585 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
221,NPFASD585:good,NPFASD585 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
222,NPFASD585:status,NPFASD585 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
223,NPFASD585:planned_status,NPFASD585 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
224,NPFACS463:count,NPFACS463 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
225,NPFACS463:good,NPFACS463 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
226,NPFACS463:status,NPFACS463 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
227,NPFACS463:planned_status,NPFACS463 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
228,NPFAFV485:count,NPFAFV485 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
229,NPFAFV485:good,NPFAFV485 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
230,NPFAFV485:status,NPFAFV485 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
231,NPFAFV485:planned_status,NPFAFV485 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
232,NPFAWT265:count,NPFAWT265 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
233,NPFAWT265:good,NPFAWT265 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
234,NPFAWT265:status,NPFAWT265 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
235,NPFAWT265:planned_status,NPFAWT265 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
236,NPFADT109:count,NPFADT109 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
237,NPFADT109:good,NPFADT109 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
238,NPFADT109:status,NPFADT109 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
239,NPFADT109:planned_status,NPFADT109 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
240,NPFALD988:count,NPFALD988 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
241,NPFALD988:good,NPFALD988 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
242,NPFALD988:status,NPFALD988 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
243,NPFALD988:planned_status,NPFALD988 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
244,NPFAC370:count,NPFAC370 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
245,NPFAC370:good,NPFAC370 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
